strategy,definition,horizonDays,mode,trainTrades,testTrades,allTrades,trainAvgPct,testAvgPct,allAvgPct,generalizationGap,trainPF,testPF,testWinRatePct,testMedianPct,testExcessPct,testMfePct,testMaePct,testHitPlus3Pct,testHitPlus5Pct,testHitMinus3Pct,testHitMinus5Pct,testMddPct,overfitWarning,axis,baselineTestAvgPct,verdict
RankingV2_T2 + RS20_70~79,"rankingTier eq 2 AND rs20 between [70,79]",10,cooldown,55,19,74,4.46,5.75,4.79,-1.29,3.13,2.84,63.16,5.21,4.64,17.5,-9.46,94.74,94.74,84.21,68.42,-45.18,false,rankingTier×rs20,2.7,표본부족
RankingV2_T2 + RS20_70~79,"rankingTier eq 2 AND rs20 between [70,79]",20,cooldown,50,13,63,8.26,3.91,7.37,4.35,4.62,1.7,69.23,4.46,1.62,19.57,-12.69,92.31,92.31,84.62,69.23,-48.23,false,rankingTier×rs20,5.24,표본부족
RankingV2_T2 + RS20_70~79,"rankingTier eq 2 AND rs20 between [70,79]",60,cooldown,47,4,51,14.79,24.41,15.55,-9.62,5.33,15.86,75,24.63,2.76,58.87,-7.39,100,100,75,75,-6.57,false,rankingTier×rs20,39.14,표본부족
RankingV2_T2 + RS20_80~89,"rankingTier eq 2 AND rs20 between [80,89]",1,cooldown,25,15,40,-0.77,0.03,-0.47,-0.8,0.67,1.02,46.67,-0.86,-0.87,5.27,-3.35,66.67,33.33,46.67,26.67,-20.08,false,rankingTier×rs20,0,표본부족
RankingV2_T2 + RS20_80~89,"rankingTier eq 2 AND rs20 between [80,89]",3,cooldown,22,12,34,-0.34,1.12,0.18,-1.46,0.9,1.48,58.33,2.11,-0.19,6.57,-5.04,66.67,58.33,58.33,50,-15.02,false,rankingTier×rs20,0.66,표본부족
RankingV2_T2 + RS20_80~89,"rankingTier eq 2 AND rs20 between [80,89]",5,cooldown,19,10,29,-1.74,2.03,-0.44,-3.77,0.54,1.88,60,0.6,0.05,9.92,-5.65,90,80,60,50,-21.41,false,rankingTier×rs20,1.33,표본부족
RankingV2_T2 + RS20_80~89,"rankingTier eq 2 AND rs20 between [80,89]",10,cooldown,19,6,25,-2.53,-2.02,-2.41,-0.51,0.49,0.59,33.33,-5.54,-3.2,10.47,-9.41,100,83.33,100,66.67,-22.87,false,rankingTier×rs20,2.7,표본부족
RankingV2_T2 + RS20_80~89,"rankingTier eq 2 AND rs20 between [80,89]",20,cooldown,17,3,20,2.96,-1.02,2.36,3.98,1.46,0.16,33.33,-1.65,-8.31,9.34,-18.79,100,66.67,100,100,-3.63,false,rankingTier×rs20,5.24,표본부족
RankingV2_T2 + RS20_80~89,"rankingTier eq 2 AND rs20 between [80,89]",60,cooldown,16,1,17,6.69,3.35,6.49,3.34,2.57,,100,3.35,-59.42,41.37,-9.91,100,100,100,100,0,false,rankingTier×rs20,39.14,표본부족
RankingV2_T2 + RS20_90~99,"rankingTier eq 2 AND rs20 between [90,99]",1,cooldown,6,1,7,-0.31,-1.61,-0.49,1.3,0.89,0,0,-1.61,-8.55,9.46,-2.13,100,100,0,0,-1.61,false,rankingTier×rs20,0,표본부족
RankingV2_T2 + RS20_90~99,"rankingTier eq 2 AND rs20 between [90,99]",3,cooldown,5,1,6,0.89,0.51,0.83,0.38,1.33,,100,0.51,-7.64,9.46,-6.27,100,100,100,100,0,false,rankingTier×rs20,0.66,표본부족
RankingV2_T2 + RS20_90~99,"rankingTier eq 2 AND rs20 between [90,99]",5,cooldown,5,0,5,-1.1,,-1.1,,0.74,,,,,,,,,,,0,false,rankingTier×rs20,1.33,표본부족
RankingV2_T2 + RS20_90~99,"rankingTier eq 2 AND rs20 between [90,99]",10,cooldown,4,0,4,2.67,,2.67,,1.57,,,,,,,,,,,0,false,rankingTier×rs20,2.7,표본부족
RankingV2_T2 + RS20_90~99,"rankingTier eq 2 AND rs20 between [90,99]",20,cooldown,3,0,3,-5.72,,-5.72,,0.39,,,,,,,,,,,0,false,rankingTier×rs20,5.24,표본부족
RankingV2_T2 + RS20_90~99,"rankingTier eq 2 AND rs20 between [90,99]",60,cooldown,3,0,3,-10.76,,-10.76,,0,,,,,,,,,,,0,false,rankingTier×rs20,39.14,표본부족
RankingV2_T2 + RS20_gte50,rankingTier eq 2 AND rs20 gte 50,1,cooldown,803,266,1069,0.58,0.63,0.6,-0.05,1.44,1.33,51.88,0.21,-0.08,5.25,-3.85,62.03,43.23,46.62,25.94,-85.13,false,rankingTier×rs20,0,유망
RankingV2_T2 + RS20_gte50,rankingTier eq 2 AND rs20 gte 50,3,cooldown,566,178,744,1.3,2.85,1.67,-1.55,1.65,2.61,64.04,2.19,0.57,7.84,-5.32,72.47,60.11,59.55,42.7,-67.79,false,rankingTier×rs20,0.66,유망
RankingV2_T2 + RS20_gte50,rankingTier eq 2 AND rs20 gte 50,5,cooldown,486,140,626,1.68,3.95,2.19,-2.27,1.73,3.09,63.57,3.12,0.89,10.04,-6.2,80,70,65,47.86,-65.8,false,rankingTier×rs20,1.33,유망
RankingV2_T2 + RS20_gte50,rankingTier eq 2 AND rs20 gte 50,10,cooldown,396,99,495,2.32,3.16,2.49,-0.84,1.77,2.07,58.59,1.38,1.64,13.03,-8.61,86.87,78.79,76.77,61.62,-76.3,false,rankingTier×rs20,2.7,유망
RankingV2_T2 + RS20_gte50,rankingTier eq 2 AND rs20 gte 50,20,cooldown,314,59,373,3.58,4.4,3.71,-0.82,1.93,2.17,55.93,1.38,3.14,18,-10.56,93.22,88.14,79.66,67.8,-60.49,false,rankingTier×rs20,5.24,역효과
RankingV2_T2 + RS20_gte50,rankingTier eq 2 AND rs20 gte 50,60,cooldown,213,19,232,15.57,16.89,15.68,-1.32,5,3.34,57.89,3.35,-21.2,46.05,-13.88,100,94.74,84.21,68.42,-66.97,false,rankingTier×rs20,39.14,표본부족
RankingV2_T2 + RS20_gte60,rankingTier eq 2 AND rs20 gte 60,1,cooldown,361,141,502,0.52,0.48,0.51,0.04,1.39,1.24,52.48,0.26,-0.4,5.2,-4.18,63.12,45.39,52.48,29.79,-72.66,false,rankingTier×rs20,0,유망
RankingV2_T2 + RS20_gte60,rankingTier eq 2 AND rs20 gte 60,3,cooldown,274,103,377,1.38,2.28,1.63,-0.9,1.72,2.16,57.28,0.75,0.05,8.25,-5.63,80.58,66.99,66.99,50.49,-63.29,false,rankingTier×rs20,0.66,유망
RankingV2_T2 + RS20_gte60,rankingTier eq 2 AND rs20 gte 60,5,cooldown,244,82,326,1.77,3.52,2.21,-1.75,1.81,2.46,56.1,2.55,0.6,10.76,-7.02,84.15,73.17,74.39,57.32,-67.27,false,rankingTier×rs20,1.33,유망
RankingV2_T2 + RS20_gte60,rankingTier eq 2 AND rs20 gte 60,10,cooldown,209,58,267,2.51,3.18,2.66,-0.67,1.83,1.87,55.17,2.2,2.13,13.7,-9.96,91.38,82.76,86.21,72.41,-76.94,false,rankingTier×rs20,2.7,유망
RankingV2_T2 + RS20_gte60,rankingTier eq 2 AND rs20 gte 60,20,cooldown,172,36,208,4.43,2.42,4.09,2.01,2.19,1.7,50,0.2,3.12,14.94,-11.54,91.67,77.78,86.11,77.78,-35.19,false,rankingTier×rs20,5.24,역효과
RankingV2_T2 + RS20_gte60,rankingTier eq 2 AND rs20 gte 60,60,cooldown,137,11,148,16,17.82,16.14,-1.82,5.86,7.94,63.64,3.35,-21.75,47.03,-11.31,100,90.91,90.91,90.91,-18.09,false,rankingTier×rs20,39.14,표본부족
RankingV2_T2 + RS20_gte70,rankingTier eq 2 AND rs20 gte 70,1,cooldown,101,55,156,0.66,0.79,0.71,-0.13,1.42,1.46,56.36,1.39,-0.02,5.29,-3.29,63.64,45.45,41.82,18.18,-44.99,false,rankingTier×rs20,0,유망
RankingV2_T2 + RS20_gte70,rankingTier eq 2 AND rs20 gte 70,3,cooldown,81,39,120,1.48,2.85,1.92,-1.37,1.75,2.73,66.67,1.95,0.75,8.18,-4.8,79.49,69.23,51.28,41.03,-24.5,false,rankingTier×rs20,0.66,유망
RankingV2_T2 + RS20_gte70,rankingTier eq 2 AND rs20 gte 70,5,cooldown,73,32,105,2.59,4.9,3.29,-2.31,2.24,4.19,59.38,2.88,1.42,11.25,-5.66,90.63,81.25,62.5,43.75,-25.06,false,rankingTier×rs20,1.33,유망
RankingV2_T2 + RS20_gte70,rankingTier eq 2 AND rs20 gte 70,10,cooldown,66,24,90,3.51,4.86,3.87,-1.35,2.34,2.51,62.5,5.32,2.48,16.15,-9.79,95.83,95.83,87.5,75,-51.32,false,rankingTier×rs20,2.7,유망
RankingV2_T2 + RS20_gte70,rankingTier eq 2 AND rs20 gte 70,20,cooldown,57,15,72,8.06,3.3,7.07,4.76,3.74,1.66,66.67,1.36,0.3,18.61,-13.59,93.33,93.33,86.67,73.33,-49.28,false,rankingTier×rs20,5.24,표본부족
RankingV2_T2 + RS20_gte70,rankingTier eq 2 AND rs20 gte 70,60,cooldown,52,5,57,12.53,20.2,13.2,-7.67,4.63,16.37,80,21.53,-9.68,55.37,-7.89,100,100,80,80,-6.57,false,rankingTier×rs20,39.14,표본부족
RankingV2_T2 + RS20_gte80,rankingTier eq 2 AND rs20 gte 80,1,cooldown,29,16,45,-0.55,-0.07,-0.38,-0.48,0.78,0.97,43.75,-1.23,-1.35,5.53,-3.27,68.75,37.5,43.75,25,-20.08,false,rankingTier×rs20,0,표본부족
RankingV2_T2 + RS20_gte80,rankingTier eq 2 AND rs20 gte 80,3,cooldown,25,13,38,-0.05,1.07,0.33,-1.12,0.98,1.5,61.54,0.69,-0.77,6.79,-5.14,69.23,61.54,61.54,53.85,-15.02,false,rankingTier×rs20,0.66,표본부족
RankingV2_T2 + RS20_gte80,rankingTier eq 2 AND rs20 gte 80,5,cooldown,21,10,31,-1.49,2.03,-0.35,-3.52,0.63,1.88,60,0.6,0.05,9.92,-5.65,90,80,60,50,-21.41,false,rankingTier×rs20,1.33,표본부족
RankingV2_T2 + RS20_gte80,rankingTier eq 2 AND rs20 gte 80,10,cooldown,20,6,26,-1,-2.02,-1.23,1.02,0.79,0.59,33.33,-5.54,-3.2,10.47,-9.41,100,83.33,100,66.67,-22.87,false,rankingTier×rs20,2.7,표본부족
RankingV2_T2 + RS20_gte80,rankingTier eq 2 AND rs20 gte 80,20,cooldown,17,3,20,2.75,-1.02,2.19,3.77,1.41,0.16,33.33,-1.65,-8.31,9.34,-18.79,100,66.67,100,100,-3.63,false,rankingTier×rs20,5.24,표본부족
RankingV2_T2 + RS20_gte80,rankingTier eq 2 AND rs20 gte 80,60,cooldown,16,1,17,6.62,3.35,6.42,3.27,2.53,,100,3.35,-59.42,41.37,-9.91,100,100,100,100,0,false,rankingTier×rs20,39.14,표본부족
RankingV2_T2 + RS20_gte90,rankingTier eq 2 AND rs20 gte 90,1,cooldown,6,1,7,-0.31,-1.61,-0.49,1.3,0.89,0,0,-1.61,-8.55,9.46,-2.13,100,100,0,0,-1.61,false,rankingTier×rs20,0,표본부족
RankingV2_T2 + RS20_gte90,rankingTier eq 2 AND rs20 gte 90,3,cooldown,5,1,6,0.89,0.51,0.83,0.38,1.33,,100,0.51,-7.64,9.46,-6.27,100,100,100,100,0,false,rankingTier×rs20,0.66,표본부족
RankingV2_T2 + RS20_gte90,rankingTier eq 2 AND rs20 gte 90,5,cooldown,5,0,5,-1.1,,-1.1,,0.74,,,,,,,,,,,0,false,rankingTier×rs20,1.33,표본부족
RankingV2_T2 + RS20_gte90,rankingTier eq 2 AND rs20 gte 90,10,cooldown,4,0,4,2.67,,2.67,,1.57,,,,,,,,,,,0,false,rankingTier×rs20,2.7,표본부족
RankingV2_T2 + RS20_gte90,rankingTier eq 2 AND rs20 gte 90,20,cooldown,3,0,3,-5.72,,-5.72,,0.39,,,,,,,,,,,0,false,rankingTier×rs20,5.24,표본부족
RankingV2_T2 + RS20_gte90,rankingTier eq 2 AND rs20 gte 90,60,cooldown,3,0,3,-10.76,,-10.76,,0,,,,,,,,,,,0,false,rankingTier×rs20,39.14,표본부족
RankingV2_T2 + RS20_TOP10%,rankingTier eq 2 AND rs20 gte 90,1,cooldown,6,1,7,-0.31,-1.61,-0.49,1.3,0.89,0,0,-1.61,-8.55,9.46,-2.13,100,100,0,0,-1.61,false,rankingTier×rs20,0,표본부족
RankingV2_T2 + RS20_TOP10%,rankingTier eq 2 AND rs20 gte 90,3,cooldown,5,1,6,0.89,0.51,0.83,0.38,1.33,,100,0.51,-7.64,9.46,-6.27,100,100,100,100,0,false,rankingTier×rs20,0.66,표본부족
RankingV2_T2 + RS20_TOP10%,rankingTier eq 2 AND rs20 gte 90,5,cooldown,5,0,5,-1.1,,-1.1,,0.74,,,,,,,,,,,0,false,rankingTier×rs20,1.33,표본부족
RankingV2_T2 + RS20_TOP10%,rankingTier eq 2 AND rs20 gte 90,10,cooldown,4,0,4,2.67,,2.67,,1.57,,,,,,,,,,,0,false,rankingTier×rs20,2.7,표본부족
RankingV2_T2 + RS20_TOP10%,rankingTier eq 2 AND rs20 gte 90,20,cooldown,3,0,3,-5.72,,-5.72,,0.39,,,,,,,,,,,0,false,rankingTier×rs20,5.24,표본부족
RankingV2_T2 + RS20_TOP10%,rankingTier eq 2 AND rs20 gte 90,60,cooldown,3,0,3,-10.76,,-10.76,,0,,,,,,,,,,,0,false,rankingTier×rs20,39.14,표본부족
RankingV2_T2 + RS20_TOP20%,rankingTier eq 2 AND rs20 gte 80,1,cooldown,29,16,45,-0.55,-0.07,-0.38,-0.48,0.78,0.97,43.75,-1.23,-1.35,5.53,-3.27,68.75,37.5,43.75,25,-20.08,false,rankingTier×rs20,0,표본부족
RankingV2_T2 + RS20_TOP20%,rankingTier eq 2 AND rs20 gte 80,3,cooldown,25,13,38,-0.05,1.07,0.33,-1.12,0.98,1.5,61.54,0.69,-0.77,6.79,-5.14,69.23,61.54,61.54,53.85,-15.02,false,rankingTier×rs20,0.66,표본부족
RankingV2_T2 + RS20_TOP20%,rankingTier eq 2 AND rs20 gte 80,5,cooldown,21,10,31,-1.49,2.03,-0.35,-3.52,0.63,1.88,60,0.6,0.05,9.92,-5.65,90,80,60,50,-21.41,false,rankingTier×rs20,1.33,표본부족
RankingV2_T2 + RS20_TOP20%,rankingTier eq 2 AND rs20 gte 80,10,cooldown,20,6,26,-1,-2.02,-1.23,1.02,0.79,0.59,33.33,-5.54,-3.2,10.47,-9.41,100,83.33,100,66.67,-22.87,false,rankingTier×rs20,2.7,표본부족
RankingV2_T2 + RS20_TOP20%,rankingTier eq 2 AND rs20 gte 80,20,cooldown,17,3,20,2.75,-1.02,2.19,3.77,1.41,0.16,33.33,-1.65,-8.31,9.34,-18.79,100,66.67,100,100,-3.63,false,rankingTier×rs20,5.24,표본부족
RankingV2_T2 + RS20_TOP20%,rankingTier eq 2 AND rs20 gte 80,60,cooldown,16,1,17,6.62,3.35,6.42,3.27,2.53,,100,3.35,-59.42,41.37,-9.91,100,100,100,100,0,false,rankingTier×rs20,39.14,표본부족
RankingV2_T3 + RS20_<30,rankingTier eq 3 AND rs20 lt 30,1,cooldown,1778,596,2374,0.04,-0.57,-0.11,0.61,1.03,0.73,40.94,-0.73,-0.51,3.83,-4.12,45.97,27.85,51.34,29.19,-99.16,true,rankingTier×rs20,0,역효과
RankingV2_T3 + RS20_<30,rankingTier eq 3 AND rs20 lt 30,3,cooldown,1169,401,1570,0.16,-0.21,0.07,0.37,1.07,0.93,46.38,-0.56,-0.89,5.97,-6.03,61.35,46.38,65.34,44.89,-97.55,true,rankingTier×rs20,0.66,역효과
RankingV2_T3 + RS20_<30,rankingTier eq 3 AND rs20 lt 30,5,cooldown,939,321,1260,0.59,0.31,0.52,0.28,1.21,1.1,45.79,-0.59,-0.98,7.71,-6.94,68.85,52.96,71.03,50.16,-99.01,false,rankingTier×rs20,1.33,역효과
RankingV2_T3 + RS20_<30,rankingTier eq 3 AND rs20 lt 30,10,cooldown,701,245,946,1.36,0.51,1.14,0.85,1.36,1.12,46.94,-0.74,-2.38,10.95,-9.07,78.37,64.9,79.59,63.67,-99.7,false,rankingTier×rs20,2.7,역효과
RankingV2_T3 + RS20_<30,rankingTier eq 3 AND rs20 lt 30,20,cooldown,537,191,728,4.02,4.24,4.08,-0.22,2.01,1.78,55.5,1.03,-3.47,18.85,-11.59,86.91,76.96,80.63,69.11,-99.95,false,rankingTier×rs20,5.24,역효과
RankingV2_T3 + RS20_<30,rankingTier eq 3 AND rs20 lt 30,60,cooldown,363,116,479,13.47,25.7,16.43,-12.23,3.43,4.76,62.93,13.96,-6.43,62.67,-14.46,95.69,91.38,87.93,78.45,-99.59,false,rankingTier×rs20,39.14,역효과
RankingV2_T3 + RS20_30~49,"rankingTier eq 3 AND rs20 between [30,49]",1,cooldown,2597,947,3544,0.13,-0.38,0,0.51,1.09,0.84,45.3,-0.44,-0.17,4.5,-4.27,49.31,33.37,49.63,30.94,-99.99,true,rankingTier×rs20,0,역효과
RankingV2_T3 + RS20_30~49,"rankingTier eq 3 AND rs20 between [30,49]",3,cooldown,1832,692,2524,0.56,0.17,0.46,0.39,1.25,1.05,47.25,-0.4,-0.13,6.95,-6.25,64.88,50.72,64.45,45.23,-100,false,rankingTier×rs20,0.66,역효과
RankingV2_T3 + RS20_30~49,"rankingTier eq 3 AND rs20 between [30,49]",5,cooldown,1525,599,2124,0.92,0.32,0.75,0.6,1.34,1.08,47.08,-0.67,-0.33,8.97,-7.79,70.78,56.93,71.45,56.59,-100,false,rankingTier×rs20,1.33,역효과
RankingV2_T3 + RS20_30~49,"rankingTier eq 3 AND rs20 between [30,49]",10,cooldown,1196,470,1666,2.27,0.36,1.73,1.91,1.68,1.07,50.43,0.17,-1.26,12.37,-10.82,82.13,70.64,79.57,66.6,-100,false,rankingTier×rs20,2.7,역효과
RankingV2_T3 + RS20_30~49,"rankingTier eq 3 AND rs20 between [30,49]",20,cooldown,908,342,1250,5.04,2.53,4.36,2.51,2.27,1.37,49.12,-0.5,-2.01,18.95,-13.48,87.13,78.95,80.7,69.01,-100,false,rankingTier×rs20,5.24,역효과
RankingV2_T3 + RS20_30~49,"rankingTier eq 3 AND rs20 between [30,49]",60,cooldown,514,155,669,17.05,21.59,18.1,-4.54,4.56,3.57,59.35,8.01,-6.38,62.6,-16.27,97.42,93.55,85.16,75.48,-99.98,false,rankingTier×rs20,39.14,역효과
RankingV2_T3 + RS20_50~69,"rankingTier eq 3 AND rs20 between [50,69]",1,cooldown,3173,1346,4519,-0.15,-0.13,-0.14,-0.02,0.92,0.95,45.62,-0.52,0.07,4.79,-4.33,52.9,33.8,53.12,32.39,-100,false,rankingTier×rs20,0,역효과
RankingV2_T3 + RS20_50~69,"rankingTier eq 3 AND rs20 between [50,69]",3,cooldown,2163,932,3095,0.42,0.04,0.31,0.38,1.18,1.01,48.5,-0.23,-0.1,7.23,-6.34,65.45,49.14,65.77,49.57,-100,false,rankingTier×rs20,0.66,역효과
RankingV2_T3 + RS20_50~69,"rankingTier eq 3 AND rs20 between [50,69]",5,cooldown,1744,745,2489,0.79,-0.14,0.51,0.93,1.29,0.97,44.83,-1.08,-0.5,9.17,-7.91,71.28,58.26,72.75,59.46,-100,true,rankingTier×rs20,1.33,역효과
RankingV2_T3 + RS20_50~69,"rankingTier eq 3 AND rs20 between [50,69]",10,cooldown,1284,553,1837,2.15,0.13,1.54,2.02,1.65,1.02,44.67,-1.08,-0.91,13.49,-10.84,79.57,69.98,79.75,68.17,-100,false,rankingTier×rs20,2.7,역효과
RankingV2_T3 + RS20_50~69,"rankingTier eq 3 AND rs20 between [50,69]",20,cooldown,938,384,1322,5.48,0.85,4.14,4.63,2.41,1.11,46.09,-1.46,-3.26,19.7,-14.5,85.94,77.6,84.64,74.22,-100,false,rankingTier×rs20,5.24,역효과
RankingV2_T3 + RS20_50~69,"rankingTier eq 3 AND rs20 between [50,69]",60,cooldown,522,152,674,16.53,21.97,17.76,-5.44,4.15,3.3,55.26,3.27,-5.06,64.5,-18.21,96.05,92.76,86.84,77.63,-100,false,rankingTier×rs20,39.14,역효과
RankingV2_T3 + RS20_70~79,"rankingTier eq 3 AND rs20 between [70,79]",1,cooldown,1691,638,2329,-0.03,-0.69,-0.21,0.66,0.98,0.75,42.01,-0.92,-0.29,4.61,-4.83,52.51,33.23,59.4,36.52,-99.93,false,rankingTier×rs20,0,역효과
RankingV2_T3 + RS20_70~79,"rankingTier eq 3 AND rs20 between [70,79]",3,cooldown,1249,480,1729,0.27,-0.47,0.07,0.74,1.11,0.87,45.63,-1.07,-0.46,7.05,-6.93,65.42,49.58,70.63,51.04,-99.98,true,rankingTier×rs20,0.66,역효과
RankingV2_T3 + RS20_70~79,"rankingTier eq 3 AND rs20 between [70,79]",5,cooldown,1040,410,1450,0.61,-0.02,0.43,0.63,1.22,1,48.05,-0.28,-0.01,9.12,-8.67,70,57.32,75.61,60.49,-99.99,true,rankingTier×rs20,1.33,역효과
RankingV2_T3 + RS20_70~79,"rankingTier eq 3 AND rs20 between [70,79]",10,cooldown,811,316,1127,1.96,-0.52,1.27,2.48,1.56,0.91,42.72,-2.25,-1.16,13,-11.86,77.53,66.77,84.81,70.89,-100,true,rankingTier×rs20,2.7,역효과
RankingV2_T3 + RS20_70~79,"rankingTier eq 3 AND rs20 between [70,79]",20,cooldown,614,233,847,5.38,0.47,4.03,4.91,2.31,1.05,45.92,-1.59,-0.99,20.62,-16.5,85.41,76.82,91.42,79.83,-100,false,rankingTier×rs20,5.24,역효과
RankingV2_T3 + RS20_70~79,"rankingTier eq 3 AND rs20 between [70,79]",60,cooldown,392,92,484,15.86,25.16,17.63,-9.3,4.13,4.08,60.87,8.64,-6.16,68.17,-17.63,91.3,86.96,91.3,78.26,-97.97,false,rankingTier×rs20,39.14,역효과
RankingV2_T3 + RS20_80~89,"rankingTier eq 3 AND rs20 between [80,89]",1,cooldown,1397,509,1906,0.01,-0.18,-0.04,0.19,1,0.93,48.33,-0.23,-0.16,5.17,-4.64,60.71,40.67,56.19,33.6,-99.54,true,rankingTier×rs20,0,역효과
RankingV2_T3 + RS20_80~89,"rankingTier eq 3 AND rs20 between [80,89]",3,cooldown,956,363,1319,0.51,0.31,0.46,0.2,1.19,1.09,51.24,0.13,-0.41,7.76,-6.72,70.52,57.02,66.94,48.48,-99.75,false,rankingTier×rs20,0.66,역효과
RankingV2_T3 + RS20_80~89,"rankingTier eq 3 AND rs20 between [80,89]",5,cooldown,784,291,1075,1.21,-0.08,0.86,1.29,1.39,0.98,49.83,0,-0.98,9.73,-8.61,75.6,63.23,76.29,58.42,-99.95,true,rankingTier×rs20,1.33,역효과
RankingV2_T3 + RS20_80~89,"rankingTier eq 3 AND rs20 between [80,89]",10,cooldown,605,214,819,2.46,0.22,1.87,2.24,1.66,1.04,47.2,-1.54,-1.23,14.04,-11.81,83.18,75.7,85.51,71.5,-99.98,false,rankingTier×rs20,2.7,역효과
RankingV2_T3 + RS20_80~89,"rankingTier eq 3 AND rs20 between [80,89]",20,cooldown,468,158,626,4.61,-0.85,3.24,5.46,1.99,0.91,48.1,-1.15,-3.39,18.57,-16.81,87.34,81.01,86.71,80.38,-100,true,rankingTier×rs20,5.24,역효과
RankingV2_T3 + RS20_80~89,"rankingTier eq 3 AND rs20 between [80,89]",60,cooldown,323,62,385,16.15,29.58,18.32,-13.43,3.8,4.98,61.29,10.05,-3.7,73.13,-16.75,100,96.77,88.71,80.65,-98.16,false,rankingTier×rs20,39.14,역효과
RankingV2_T3 + RS20_90~99,"rankingTier eq 3 AND rs20 between [90,99]",1,cooldown,836,272,1108,-0.01,-0.1,-0.03,0.09,0.99,0.97,49.26,-0.13,-0.36,6.28,-5.68,62.87,48.16,64.34,44.49,-93.19,false,rankingTier×rs20,0,역효과
RankingV2_T3 + RS20_90~99,"rankingTier eq 3 AND rs20 between [90,99]",3,cooldown,545,185,730,0.29,0.62,0.37,-0.33,1.1,1.18,53.51,0.5,-0.31,9.67,-7.75,76.76,64.32,74.59,58.92,-92.26,false,rankingTier×rs20,0.66,역효과
RankingV2_T3 + RS20_90~99,"rankingTier eq 3 AND rs20 between [90,99]",5,cooldown,427,144,571,-0.01,0.8,0.2,-0.81,1,1.17,43.06,-1.54,-0.09,12.67,-9.49,81.25,70.14,80.56,66.67,-96.88,false,rankingTier×rs20,1.33,역효과
RankingV2_T3 + RS20_90~99,"rankingTier eq 3 AND rs20 between [90,99]",10,cooldown,314,109,423,1.71,0.54,1.41,1.17,1.37,1.1,47.71,-1.28,-1.34,16.89,-12.64,88.07,81.65,87.16,77.98,-98.25,false,rankingTier×rs20,2.7,역효과
RankingV2_T3 + RS20_90~99,"rankingTier eq 3 AND rs20 between [90,99]",20,cooldown,240,67,307,2.87,1.33,2.54,1.54,1.49,1.17,49.25,-0.12,-1.65,26.58,-17.71,89.55,86.57,88.06,82.09,-97.88,false,rankingTier×rs20,5.24,역효과
RankingV2_T3 + RS20_90~99,"rankingTier eq 3 AND rs20 between [90,99]",60,cooldown,197,23,220,13.45,18.64,14,-5.19,2.95,2.97,56.52,7.4,-10.51,60.82,-18.29,95.65,95.65,95.65,78.26,-87.38,false,rankingTier×rs20,39.14,역효과
RankingV2_T3 + RS20_gte50,rankingTier eq 3 AND rs20 gte 50,1,cooldown,6055,2389,8444,-0.09,-0.27,-0.14,0.18,0.95,0.89,45.63,-0.57,-0.09,5.01,-4.66,55.21,36.67,56.68,35.2,-100,false,rankingTier×rs20,0,역효과
RankingV2_T3 + RS20_gte50,rankingTier eq 3 AND rs20 gte 50,3,cooldown,3540,1454,4994,0.35,0.17,0.29,0.18,1.14,1.05,49.72,-0.04,-0.07,7.73,-6.64,67.95,52.41,67.61,50.48,-100,false,rankingTier×rs20,0.66,역효과
RankingV2_T3 + RS20_gte50,rankingTier eq 3 AND rs20 gte 50,5,cooldown,2597,1088,3685,0.8,0.33,0.67,0.47,1.27,1.08,48.53,-0.26,-0.31,9.83,-8.3,74.17,61.21,74.45,59.56,-100,false,rankingTier×rs20,1.33,역효과
RankingV2_T3 + RS20_gte50,rankingTier eq 3 AND rs20 gte 50,10,cooldown,1692,732,2424,1.98,0.53,1.54,1.45,1.56,1.09,45.49,-1.03,-0.6,14.48,-11.1,81.15,71.17,83.2,70.49,-100,false,rankingTier×rs20,2.7,역효과
RankingV2_T3 + RS20_gte50,rankingTier eq 3 AND rs20 gte 50,20,cooldown,1099,467,1566,5.33,2.14,4.38,3.19,2.29,1.28,47.97,-0.69,-1.65,22.09,-14.86,87.58,80.3,85.87,75.59,-100,false,rankingTier×rs20,5.24,역효과
RankingV2_T3 + RS20_gte50,rankingTier eq 3 AND rs20 gte 50,60,cooldown,566,175,741,18.79,20.79,19.26,-2,4.57,2.99,53.71,3.17,-5.77,64.62,-19.27,94.86,89.71,88.57,78.29,-100,false,rankingTier×rs20,39.14,역효과
RankingV2_T3 + RS20_gte60,rankingTier eq 3 AND rs20 gte 60,1,cooldown,4723,1799,6522,-0.07,-0.4,-0.16,0.33,0.96,0.85,45.25,-0.65,-0.22,5.03,-4.84,55.59,37.47,58.53,36.63,-100,false,rankingTier×rs20,0,역효과
RankingV2_T3 + RS20_gte60,rankingTier eq 3 AND rs20 gte 60,3,cooldown,2789,1105,3894,0.22,0.07,0.18,0.15,1.08,1.02,48.87,-0.23,-0.13,7.87,-6.88,68.14,52.67,69.95,51.49,-100,false,rankingTier×rs20,0.66,역효과
RankingV2_T3 + RS20_gte60,rankingTier eq 3 AND rs20 gte 60,5,cooldown,2075,842,2917,0.69,0.12,0.52,0.57,1.23,1.03,48.22,-0.47,-0.45,9.97,-8.71,73.28,59.03,76.48,60.69,-100,false,rankingTier×rs20,1.33,역효과
