strategy,definition,horizonDays,mode,trainTrades,testTrades,allTrades,trainAvgPct,testAvgPct,allAvgPct,generalizationGap,trainPF,testPF,testWinRatePct,testMedianPct,testExcessPct,testMfePct,testMaePct,testHitPlus3Pct,testHitPlus5Pct,testHitMinus3Pct,testHitMinus5Pct,testMddPct,overfitWarning,axis,baselineTestAvgPct,verdict
RankingV2_T1 + Leader_AB,"rankingTier eq 1 AND leaderGrade in [A,B]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,rankingTier×leaderGrade,2.56,표본부족
RankingV2_T1 + Leader_AB,"rankingTier eq 1 AND leaderGrade in [A,B]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,rankingTier×leaderGrade,5.57,표본부족
RankingV2_T1 + Leader_B,rankingTier eq 1 AND leaderGrade in [B],5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,rankingTier×leaderGrade,2.56,표본부족
RankingV2_T1 + Leader_B,rankingTier eq 1 AND leaderGrade in [B],10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,rankingTier×leaderGrade,5.57,표본부족
RankingV2_T1 + Leader_C,rankingTier eq 1 AND leaderGrade in [C],5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,rankingTier×leaderGrade,2.56,표본부족
RankingV2_T1 + Leader_C,rankingTier eq 1 AND leaderGrade in [C],10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,rankingTier×leaderGrade,5.57,표본부족
RankingV2_T1 + Leader_D,rankingTier eq 1 AND leaderGrade in [D],5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,rankingTier×leaderGrade,2.56,표본부족
RankingV2_T1 + Leader_D,rankingTier eq 1 AND leaderGrade in [D],10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,rankingTier×leaderGrade,5.57,표본부족
RankingV2_T2 + Leader_A,rankingTier eq 2 AND leaderGrade in [A],5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,rankingTier×leaderGrade,2.56,표본부족
RankingV2_T2 + Leader_A,rankingTier eq 2 AND leaderGrade in [A],10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,rankingTier×leaderGrade,5.57,표본부족
RankingV2_T2 + Leader_AB,"rankingTier eq 2 AND leaderGrade in [A,B]",5,cooldown,1,2,3,-5.7,2.59,-0.17,-8.29,0,,100,2.59,-0.72,7.12,-5.67,100,100,50,50,0,false,rankingTier×leaderGrade,2.56,표본부족
RankingV2_T2 + Leader_AB,"rankingTier eq 2 AND leaderGrade in [A,B]",10,cooldown,1,2,3,35.29,13.78,20.95,21.51,,,100,13.78,3.51,21.94,-5.67,100,100,50,50,0,false,rankingTier×leaderGrade,5.57,표본부족
RankingV2_T2 + Leader_B,rankingTier eq 2 AND leaderGrade in [B],5,cooldown,1,2,3,-5.7,2.59,-0.17,-8.29,0,,100,2.59,-0.72,7.12,-5.67,100,100,50,50,0,false,rankingTier×leaderGrade,2.56,표본부족
RankingV2_T2 + Leader_B,rankingTier eq 2 AND leaderGrade in [B],10,cooldown,1,2,3,35.29,13.78,20.95,21.51,,,100,13.78,3.51,21.94,-5.67,100,100,50,50,0,false,rankingTier×leaderGrade,5.57,표본부족
RankingV2_T2 + Leader_C,rankingTier eq 2 AND leaderGrade in [C],5,cooldown,10,4,14,3.04,4.42,3.43,-1.38,3.13,,100,4.49,2.44,6.76,-4.29,100,75,50,50,0,false,rankingTier×leaderGrade,2.56,표본부족
RankingV2_T2 + Leader_C,rankingTier eq 2 AND leaderGrade in [C],10,cooldown,7,3,10,2.36,19.71,7.56,-17.35,5.93,,100,10.47,2.79,30.49,-3.17,100,100,33.33,33.33,0,false,rankingTier×leaderGrade,5.57,표본부족
RankingV2_T2 + Leader_D,rankingTier eq 2 AND leaderGrade in [D],5,cooldown,107,12,119,0.11,3.93,0.5,-3.82,1.04,2.14,58.33,3.43,2.74,11.61,-7.73,75,75,83.33,58.33,-27.28,false,rankingTier×leaderGrade,2.56,유망
RankingV2_T2 + Leader_D,rankingTier eq 2 AND leaderGrade in [D],10,cooldown,65,8,73,1.52,7.76,2.21,-6.24,1.46,9.52,62.5,1.44,2.03,19.3,-10.09,100,87.5,87.5,75,-7.14,false,rankingTier×leaderGrade,5.57,유망
RankingV2_T3 + Leader_A,rankingTier eq 3 AND leaderGrade in [A],5,cooldown,3,10,13,-1.1,2.88,1.96,-3.98,0.66,1.42,50,-4.83,0.68,19.22,-10.62,70,60,80,60,-33.15,false,rankingTier×leaderGrade,2.56,표본부족
RankingV2_T3 + Leader_A,rankingTier eq 3 AND leaderGrade in [A],10,cooldown,3,7,10,-3.34,-3.26,-3.29,-0.08,0.43,0.7,42.86,-4.03,-2.25,25.11,-14.25,71.43,71.43,71.43,42.86,-54.2,false,rankingTier×leaderGrade,5.57,표본부족
RankingV2_T3 + Leader_AB,"rankingTier eq 3 AND leaderGrade in [A,B]",5,cooldown,25,36,61,1.44,3.38,2.59,-1.94,1.54,1.86,55.56,0.75,0.58,12.76,-8.15,80.56,55.56,77.78,58.33,-45.92,false,rankingTier×leaderGrade,2.56,유망
RankingV2_T3 + Leader_AB,"rankingTier eq 3 AND leaderGrade in [A,B]",10,cooldown,20,24,44,3.67,7.45,5.73,-3.78,1.98,2.39,54.17,0.38,1.73,23.71,-9.76,87.5,79.17,70.83,58.33,-59.1,false,rankingTier×leaderGrade,5.57,유망
RankingV2_T3 + Leader_B,rankingTier eq 3 AND leaderGrade in [B],5,cooldown,23,31,54,-0.11,4,2.25,-4.11,0.96,2.22,54.84,0.77,0.28,11.81,-7.54,83.87,54.84,74.19,58.06,-45.92,false,rankingTier×leaderGrade,2.56,유망
RankingV2_T3 + Leader_B,rankingTier eq 3 AND leaderGrade in [B],10,cooldown,19,22,41,4.02,5.8,4.98,-1.78,2.06,2.3,54.55,0.38,-0.54,19.34,-10.31,86.36,77.27,81.82,72.73,-54.11,false,rankingTier×leaderGrade,5.57,유망
RankingV2_T3 + Leader_C,rankingTier eq 3 AND leaderGrade in [C],5,cooldown,82,29,111,0.22,4.1,1.23,-3.88,1.07,2.56,55.17,3.09,-0.09,11.12,-9.25,79.31,68.97,65.52,51.72,-37.98,false,rankingTier×leaderGrade,2.56,유망
RankingV2_T3 + Leader_C,rankingTier eq 3 AND leaderGrade in [C],10,cooldown,62,20,82,2.23,9.8,4.08,-7.57,1.68,2.61,60,5.37,2.03,20.86,-13.06,85,75,70,60,-73.12,false,rankingTier×leaderGrade,5.57,유망
RankingV2_T3 + Leader_D,rankingTier eq 3 AND leaderGrade in [D],5,cooldown,192,25,217,0.69,-0.72,0.53,1.41,1.26,0.81,56,0.4,-1.65,7.18,-9.56,64,56,72,64,-59.21,true,rankingTier×leaderGrade,2.56,역효과
RankingV2_T3 + Leader_D,rankingTier eq 3 AND leaderGrade in [D],10,cooldown,120,15,135,1.58,1.09,1.52,0.49,1.43,1.2,53.33,0.19,-2.24,14.16,-12.44,80,66.67,73.33,66.67,-53.56,false,rankingTier×leaderGrade,5.57,역효과
RankingV2_T4 + Leader_A,rankingTier eq 4 AND leaderGrade in [A],5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,rankingTier×leaderGrade,2.56,표본부족
RankingV2_T4 + Leader_A,rankingTier eq 4 AND leaderGrade in [A],10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,rankingTier×leaderGrade,5.57,표본부족
RankingV2_T4 + Leader_AB,"rankingTier eq 4 AND leaderGrade in [A,B]",5,cooldown,1,7,8,-0.39,-6.78,-5.98,6.39,0,0.03,28.57,-6.03,-4.38,3.84,-12.55,57.14,28.57,85.71,71.43,-41.34,false,rankingTier×leaderGrade,2.56,표본부족
RankingV2_T4 + Leader_AB,"rankingTier eq 4 AND leaderGrade in [A,B]",10,cooldown,1,5,6,-11.65,-3.97,-5.25,-7.68,0,0.19,40,-2.89,-2.86,5.56,-14.14,60,40,80,80,-19.25,false,rankingTier×leaderGrade,5.57,표본부족
RankingV2_T4 + Leader_B,rankingTier eq 4 AND leaderGrade in [B],5,cooldown,1,7,8,-0.39,-6.78,-5.98,6.39,0,0.03,28.57,-6.03,-4.38,3.84,-12.55,57.14,28.57,85.71,71.43,-41.34,false,rankingTier×leaderGrade,2.56,표본부족
RankingV2_T4 + Leader_B,rankingTier eq 4 AND leaderGrade in [B],10,cooldown,1,5,6,-11.65,-3.97,-5.25,-7.68,0,0.19,40,-2.89,-2.86,5.56,-14.14,60,40,80,80,-19.25,false,rankingTier×leaderGrade,5.57,표본부족
RankingV2_T4 + Leader_C,rankingTier eq 4 AND leaderGrade in [C],5,cooldown,12,24,36,0.01,-2.98,-1.98,2.99,1.01,0.51,37.5,-2.91,-3.6,7.17,-10.48,66.67,50,79.17,70.83,-63.78,true,rankingTier×leaderGrade,2.56,역효과
RankingV2_T4 + Leader_C,rankingTier eq 4 AND leaderGrade in [C],10,cooldown,8,21,29,1.92,-0.66,0.05,2.58,1.93,0.88,42.86,-1.37,-4.03,12.17,-11.92,76.19,61.9,85.71,80.95,-66.93,true,rankingTier×leaderGrade,5.57,역효과
RankingV2_T4 + Leader_D,rankingTier eq 4 AND leaderGrade in [D],5,cooldown,31,51,82,0.14,-1.84,-1.09,1.98,1.07,0.67,41.18,-2.51,-0.85,8.65,-9.29,62.75,54.9,82.35,70.59,-83.41,true,rankingTier×leaderGrade,2.56,역효과
RankingV2_T4 + Leader_D,rankingTier eq 4 AND leaderGrade in [D],10,cooldown,20,33,53,2.44,-3.38,-1.18,5.82,2.09,0.56,39.39,-3.97,-1.97,11.47,-12.57,72.73,63.64,90.91,72.73,-89.28,true,rankingTier×leaderGrade,5.57,역효과
RankingV2_T5 + Leader_A,rankingTier eq 5 AND leaderGrade in [A],5,cooldown,79,90,169,1.83,4.13,3.05,-2.3,1.55,2.05,61.11,2.56,0.53,13.84,-8.09,84.44,68.89,72.22,53.33,-67.19,false,rankingTier×leaderGrade,2.56,유망
RankingV2_T5 + Leader_A,rankingTier eq 5 AND leaderGrade in [A],10,cooldown,47,56,103,4.48,9.34,7.12,-4.86,2.36,2.96,62.5,4.44,1.93,22.76,-10.41,83.93,78.57,71.43,58.93,-63.2,false,rankingTier×leaderGrade,5.57,유망
RankingV2_T5 + Leader_AB,"rankingTier eq 5 AND leaderGrade in [A,B]",5,cooldown,133,157,290,2.07,3.29,2.73,-1.22,1.81,1.85,56.69,1.8,-0.11,12,-8.05,77.07,68.79,69.43,54.78,-86.38,false,rankingTier×leaderGrade,2.56,유망
RankingV2_T5 + Leader_AB,"rankingTier eq 5 AND leaderGrade in [A,B]",10,cooldown,81,95,176,3.54,7.58,5.72,-4.04,2.01,2.71,66.32,4.29,0.51,18.87,-10.61,84.21,78.95,74.74,64.21,-85.11,false,rankingTier×leaderGrade,5.57,유망
RankingV2_T5 + Leader_B,rankingTier eq 5 AND leaderGrade in [B],5,cooldown,78,98,176,1.31,2.44,1.94,-1.13,1.53,1.63,56.12,1.8,-1.19,10.09,-7.77,74.49,62.24,64.29,52.04,-74.15,false,rankingTier×leaderGrade,2.56,역효과
RankingV2_T5 + Leader_B,rankingTier eq 5 AND leaderGrade in [B],10,cooldown,54,66,120,1.96,4.01,3.09,-2.05,1.54,1.79,59.09,3.32,-1.57,15.38,-10.14,81.82,77.27,66.67,59.09,-76.88,false,rankingTier×leaderGrade,5.57,역효과
RankingV2_T5 + Leader_C,rankingTier eq 5 AND leaderGrade in [C],5,cooldown,52,27,79,0.57,0.3,0.47,0.27,1.23,1.06,59.26,2.73,-4.51,8.76,-8.25,85.19,62.96,66.67,55.56,-51.14,false,rankingTier×leaderGrade,2.56,역효과
RankingV2_T5 + Leader_C,rankingTier eq 5 AND leaderGrade in [C],10,cooldown,38,23,61,0.02,1.32,0.51,-1.3,1.01,1.21,56.52,3.91,-3.95,12.85,-10.91,78.26,69.57,78.26,60.87,-58.01,false,rankingTier×leaderGrade,5.57,역효과
RankingV2_T5 + Leader_D,rankingTier eq 5 AND leaderGrade in [D],5,cooldown,13,5,18,-1.64,-3.83,-2.25,2.19,0.5,0.4,20,-3.16,-3.58,3.93,-8.89,40,20,80,80,-20.53,false,rankingTier×leaderGrade,2.56,역효과
RankingV2_T5 + Leader_D,rankingTier eq 5 AND leaderGrade in [D],10,cooldown,10,4,14,-2.5,2.33,-1.12,-4.83,0.62,1.84,50,-1.11,-9.53,8.51,-11.49,50,50,75,75,-6.32,false,rankingTier×leaderGrade,5.57,표본부족
RankingV2_T6 + Leader_A,rankingTier eq 6 AND leaderGrade in [A],5,cooldown,30,74,104,5.65,4.91,5.12,0.74,3.21,2.05,58.11,3.52,1.71,16.07,-9.69,86.49,79.73,77.03,64.86,-74.86,false,rankingTier×leaderGrade,2.56,유망
RankingV2_T6 + Leader_A,rankingTier eq 6 AND leaderGrade in [A],10,cooldown,25,58,83,6.67,6.63,6.64,0.04,2.92,2.18,58.62,4.99,1.75,21.93,-11.96,87.93,77.59,84.48,72.41,-73.15,false,rankingTier×leaderGrade,5.57,유망
RankingV2_T6 + Leader_AB,"rankingTier eq 6 AND leaderGrade in [A,B]",5,cooldown,44,109,153,4.14,3.5,3.68,0.64,2.36,1.82,55.05,1.77,0.59,15.2,-9.12,87.16,77.98,77.98,64.22,-64.02,false,rankingTier×leaderGrade,2.56,유망
RankingV2_T6 + Leader_AB,"rankingTier eq 6 AND leaderGrade in [A,B]",10,cooldown,35,75,110,7.03,5.78,6.18,1.25,3.62,1.95,56,2.35,1.28,20.29,-12.96,85.33,76,85.33,69.33,-82.27,false,rankingTier×leaderGrade,5.57,유망
RankingV2_T6 + Leader_B,rankingTier eq 6 AND leaderGrade in [B],5,cooldown,20,63,83,2.92,-0.64,0.22,3.56,1.82,0.88,46.03,-0.81,-1.87,12.29,-10.23,85.71,71.43,85.71,73.02,-77.56,true,rankingTier×leaderGrade,2.56,역효과
RankingV2_T6 + Leader_B,rankingTier eq 6 AND leaderGrade in [B],10,cooldown,19,47,66,4.45,2.51,3.07,1.94,2.44,1.42,51.06,0.02,-1.25,17.85,-12.68,89.36,74.47,89.36,74.47,-67.83,false,rankingTier×leaderGrade,5.57,역효과
RankingV2_T6 + Leader_C,rankingTier eq 6 AND leaderGrade in [C],5,cooldown,25,48,73,5.22,-0.1,1.72,5.32,2.68,0.98,43.75,-1.24,-0.92,9.27,-10.56,75,62.5,87.5,77.08,-53.86,true,rankingTier×leaderGrade,2.56,역효과
RankingV2_T6 + Leader_C,rankingTier eq 6 AND leaderGrade in [C],10,cooldown,22,37,59,5.43,0.99,2.65,4.44,2.46,1.19,48.65,-0.23,-2.55,14.14,-14.2,81.08,70.27,94.59,89.19,-67.68,false,rankingTier×leaderGrade,5.57,역효과
RankingV2_T6 + Leader_D,rankingTier eq 6 AND leaderGrade in [D],5,cooldown,51,45,96,-0.66,-0.44,-0.55,-0.22,0.79,0.92,44.44,-0.44,-1.36,10.44,-10.54,75.56,66.67,88.89,80,-79.36,false,rankingTier×leaderGrade,2.56,역효과
RankingV2_T6 + Leader_D,rankingTier eq 6 AND leaderGrade in [D],10,cooldown,45,29,74,0.79,-2.8,-0.61,3.59,1.24,0.54,31.03,-3.41,-0.8,11.94,-13.54,86.21,79.31,89.66,82.76,-76.92,true,rankingTier×leaderGrade,5.57,역효과
종합순위_1-3 + RS20_<30,"combinedRank between [1,3] AND rs20 lt 30",5,cooldown,56,24,80,0.96,10.97,3.96,-10.01,1.36,9.2,83.33,8.8,0,17,-4.01,95.83,79.17,41.67,20.83,-13.41,false,combinedRank×rs20,2.56,유망
종합순위_1-3 + RS20_<30,"combinedRank between [1,3] AND rs20 lt 30",10,cooldown,47,22,69,2.32,14.91,6.34,-12.59,1.68,9.46,72.73,9.74,1.26,26.29,-5.12,95.45,90.91,45.45,27.27,-13.27,false,combinedRank×rs20,5.57,유망
종합순위_1-3 + RS20_30~49,"combinedRank between [1,3] AND rs20 between [30,49]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,combinedRank×rs20,2.56,표본부족
종합순위_1-3 + RS20_30~49,"combinedRank between [1,3] AND rs20 between [30,49]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,combinedRank×rs20,5.57,표본부족
종합순위_1-3 + RS20_50~69,"combinedRank between [1,3] AND rs20 between [50,69]",5,cooldown,54,22,76,2.34,0.41,1.78,1.93,2,1.11,59.09,1.32,0.68,7.56,-8.83,63.64,40.91,72.73,50,-33.14,false,combinedRank×rs20,2.56,역효과
종합순위_1-3 + RS20_50~69,"combinedRank between [1,3] AND rs20 between [50,69]",10,cooldown,45,19,64,2.2,6.2,3.39,-4,1.61,2.22,52.63,1.84,2.26,16.88,-11.24,73.68,63.16,73.68,57.89,-46.71,false,combinedRank×rs20,5.57,유망
종합순위_1-3 + RS20_70~79,"combinedRank between [1,3] AND rs20 between [70,79]",5,cooldown,67,29,96,1.41,4.28,2.28,-2.87,1.56,2.66,62.07,2.23,0.22,12.96,-7.44,86.21,75.86,72.41,51.72,-17.12,false,combinedRank×rs20,2.56,유망
종합순위_1-3 + RS20_70~79,"combinedRank between [1,3] AND rs20 between [70,79]",10,cooldown,57,25,82,2.25,3.9,2.75,-1.65,1.74,1.94,60,1.94,-4.23,17.26,-8.99,92,84,76,56,-26.21,false,combinedRank×rs20,5.57,역효과
종합순위_1-3 + RS20_80~89,"combinedRank between [1,3] AND rs20 between [80,89]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,combinedRank×rs20,2.56,표본부족
종합순위_1-3 + RS20_80~89,"combinedRank between [1,3] AND rs20 between [80,89]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,combinedRank×rs20,5.57,표본부족
종합순위_1-3 + RS20_90~99,"combinedRank between [1,3] AND rs20 between [90,99]",5,cooldown,67,30,97,1.91,-0.89,1.04,2.8,1.67,0.85,40,-1.3,-3.4,10.61,-9.51,63.33,56.67,76.67,63.33,-63.62,true,combinedRank×rs20,2.56,역효과
종합순위_1-3 + RS20_90~99,"combinedRank between [1,3] AND rs20 between [90,99]",10,cooldown,52,26,78,1.67,2.57,1.97,-0.9,1.45,1.4,42.31,-2.16,-1.34,18.06,-12.84,73.08,69.23,80.77,69.23,-72.98,false,combinedRank×rs20,5.57,역효과
종합순위_1-3 + RS20_gte50,"combinedRank between [1,3] AND rs20 gte 50",5,cooldown,155,72,227,1.47,2.32,1.74,-0.85,1.57,1.56,56.94,1.32,-0.92,11.51,-8.66,72.22,61.11,73.61,55.56,-75.19,false,combinedRank×rs20,2.56,역효과
종합순위_1-3 + RS20_gte50,"combinedRank between [1,3] AND rs20 gte 50",10,cooldown,111,53,164,1.82,3.73,2.44,-1.91,1.55,1.64,52.83,0.3,-1.08,18.13,-11.64,81.13,75.47,79.25,60.38,-86.35,false,combinedRank×rs20,5.57,역효과
종합순위_1-3 + RS20_gte60,"combinedRank between [1,3] AND rs20 gte 60",5,cooldown,116,56,172,1.36,2.1,1.6,-0.74,1.5,1.49,53.57,0.97,-1.65,12.07,-8.37,75,66.07,75,57.14,-67.65,false,combinedRank×rs20,2.56,역효과
종합순위_1-3 + RS20_gte60,"combinedRank between [1,3] AND rs20 gte 60",10,cooldown,87,42,129,2.65,3.11,2.8,-0.46,1.97,1.58,54.76,0.65,-3.03,18.01,-11.18,88.1,80.95,80.95,61.9,-74.39,false,combinedRank×rs20,5.57,역효과
종합순위_1-3 + RS20_gte70,"combinedRank between [1,3] AND rs20 gte 70",5,cooldown,116,56,172,1.36,2.1,1.6,-0.74,1.5,1.49,53.57,0.97,-1.65,12.07,-8.37,75,66.07,75,57.14,-67.65,false,combinedRank×rs20,2.56,역효과
종합순위_1-3 + RS20_gte70,"combinedRank between [1,3] AND rs20 gte 70",10,cooldown,87,42,129,2.65,3.11,2.8,-0.46,1.97,1.58,54.76,0.65,-3.03,18.01,-11.18,88.1,80.95,80.95,61.9,-74.39,false,combinedRank×rs20,5.57,역효과
종합순위_1-3 + RS20_gte80,"combinedRank between [1,3] AND rs20 gte 80",5,cooldown,67,30,97,1.91,-0.89,1.04,2.8,1.67,0.85,40,-1.3,-3.4,10.61,-9.51,63.33,56.67,76.67,63.33,-63.62,true,combinedRank×rs20,2.56,역효과
종합순위_1-3 + RS20_gte80,"combinedRank between [1,3] AND rs20 gte 80",10,cooldown,52,26,78,1.67,2.57,1.97,-0.9,1.45,1.4,42.31,-2.16,-1.34,18.06,-12.84,73.08,69.23,80.77,69.23,-72.98,false,combinedRank×rs20,5.57,역효과
종합순위_1-3 + RS20_gte90,"combinedRank between [1,3] AND rs20 gte 90",5,cooldown,67,30,97,1.91,-0.89,1.04,2.8,1.67,0.85,40,-1.3,-3.4,10.61,-9.51,63.33,56.67,76.67,63.33,-63.62,true,combinedRank×rs20,2.56,역효과
종합순위_1-3 + RS20_gte90,"combinedRank between [1,3] AND rs20 gte 90",10,cooldown,52,26,78,1.67,2.57,1.97,-0.9,1.45,1.4,42.31,-2.16,-1.34,18.06,-12.84,73.08,69.23,80.77,69.23,-72.98,false,combinedRank×rs20,5.57,역효과
종합순위_1-3 + RS20_TOP10%,"combinedRank between [1,3] AND rs20 gte 90",5,cooldown,67,30,97,1.91,-0.89,1.04,2.8,1.67,0.85,40,-1.3,-3.4,10.61,-9.51,63.33,56.67,76.67,63.33,-63.62,true,combinedRank×rs20,2.56,역효과
종합순위_1-3 + RS20_TOP10%,"combinedRank between [1,3] AND rs20 gte 90",10,cooldown,52,26,78,1.67,2.57,1.97,-0.9,1.45,1.4,42.31,-2.16,-1.34,18.06,-12.84,73.08,69.23,80.77,69.23,-72.98,false,combinedRank×rs20,5.57,역효과
종합순위_1-3 + RS20_TOP20%,"combinedRank between [1,3] AND rs20 gte 80",5,cooldown,67,30,97,1.91,-0.89,1.04,2.8,1.67,0.85,40,-1.3,-3.4,10.61,-9.51,63.33,56.67,76.67,63.33,-63.62,true,combinedRank×rs20,2.56,역효과
종합순위_1-3 + RS20_TOP20%,"combinedRank between [1,3] AND rs20 gte 80",10,cooldown,52,26,78,1.67,2.57,1.97,-0.9,1.45,1.4,42.31,-2.16,-1.34,18.06,-12.84,73.08,69.23,80.77,69.23,-72.98,false,combinedRank×rs20,5.57,역효과
종합순위_1-5 + RS20_<30,"combinedRank between [1,5] AND rs20 lt 30",5,cooldown,56,24,80,0.96,10.97,3.96,-10.01,1.36,9.2,83.33,8.8,0,17,-4.01,95.83,79.17,41.67,20.83,-13.41,false,combinedRank×rs20,2.56,유망
종합순위_1-5 + RS20_<30,"combinedRank between [1,5] AND rs20 lt 30",10,cooldown,47,22,69,2.32,14.91,6.34,-12.59,1.68,9.46,72.73,9.74,1.26,26.29,-5.12,95.45,90.91,45.45,27.27,-13.27,false,combinedRank×rs20,5.57,유망
종합순위_1-5 + RS20_30~49,"combinedRank between [1,5] AND rs20 between [30,49]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,combinedRank×rs20,2.56,표본부족
종합순위_1-5 + RS20_30~49,"combinedRank between [1,5] AND rs20 between [30,49]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,combinedRank×rs20,5.57,표본부족
종합순위_1-5 + RS20_50~69,"combinedRank between [1,5] AND rs20 between [50,69]",5,cooldown,54,22,76,2.34,0.41,1.78,1.93,2,1.11,59.09,1.32,0.68,7.56,-8.83,63.64,40.91,72.73,50,-33.14,false,combinedRank×rs20,2.56,역효과
종합순위_1-5 + RS20_50~69,"combinedRank between [1,5] AND rs20 between [50,69]",10,cooldown,45,19,64,2.2,6.2,3.39,-4,1.61,2.22,52.63,1.84,2.26,16.88,-11.24,73.68,63.16,73.68,57.89,-46.71,false,combinedRank×rs20,5.57,유망
종합순위_1-5 + RS20_70~79,"combinedRank between [1,5] AND rs20 between [70,79]",5,cooldown,67,29,96,1.41,4.28,2.28,-2.87,1.56,2.66,62.07,2.23,0.22,12.96,-7.44,86.21,75.86,72.41,51.72,-17.12,false,combinedRank×rs20,2.56,유망
종합순위_1-5 + RS20_70~79,"combinedRank between [1,5] AND rs20 between [70,79]",10,cooldown,57,25,82,2.25,3.9,2.75,-1.65,1.74,1.94,60,1.94,-4.23,17.26,-8.99,92,84,76,56,-26.21,false,combinedRank×rs20,5.57,역효과
종합순위_1-5 + RS20_80~89,"combinedRank between [1,5] AND rs20 between [80,89]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,combinedRank×rs20,2.56,표본부족
종합순위_1-5 + RS20_80~89,"combinedRank between [1,5] AND rs20 between [80,89]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,combinedRank×rs20,5.57,표본부족
종합순위_1-5 + RS20_90~99,"combinedRank between [1,5] AND rs20 between [90,99]",5,cooldown,67,30,97,1.91,-0.89,1.04,2.8,1.67,0.85,40,-1.3,-3.4,10.61,-9.51,63.33,56.67,76.67,63.33,-63.62,true,combinedRank×rs20,2.56,역효과
종합순위_1-5 + RS20_90~99,"combinedRank between [1,5] AND rs20 between [90,99]",10,cooldown,52,26,78,1.67,2.57,1.97,-0.9,1.45,1.4,42.31,-2.16,-1.34,18.06,-12.84,73.08,69.23,80.77,69.23,-72.98,false,combinedRank×rs20,5.57,역효과
종합순위_1-5 + RS20_gte50,"combinedRank between [1,5] AND rs20 gte 50",5,cooldown,155,72,227,1.47,2.32,1.74,-0.85,1.57,1.56,56.94,1.32,-0.92,11.51,-8.66,72.22,61.11,73.61,55.56,-75.19,false,combinedRank×rs20,2.56,역효과
종합순위_1-5 + RS20_gte50,"combinedRank between [1,5] AND rs20 gte 50",10,cooldown,111,53,164,1.82,3.73,2.44,-1.91,1.55,1.64,52.83,0.3,-1.08,18.13,-11.64,81.13,75.47,79.25,60.38,-86.35,false,combinedRank×rs20,5.57,역효과
종합순위_1-5 + RS20_gte60,"combinedRank between [1,5] AND rs20 gte 60",5,cooldown,116,56,172,1.36,2.1,1.6,-0.74,1.5,1.49,53.57,0.97,-1.65,12.07,-8.37,75,66.07,75,57.14,-67.65,false,combinedRank×rs20,2.56,역효과
종합순위_1-5 + RS20_gte60,"combinedRank between [1,5] AND rs20 gte 60",10,cooldown,87,42,129,2.65,3.11,2.8,-0.46,1.97,1.58,54.76,0.65,-3.03,18.01,-11.18,88.1,80.95,80.95,61.9,-74.39,false,combinedRank×rs20,5.57,역효과
종합순위_1-5 + RS20_gte70,"combinedRank between [1,5] AND rs20 gte 70",5,cooldown,116,56,172,1.36,2.1,1.6,-0.74,1.5,1.49,53.57,0.97,-1.65,12.07,-8.37,75,66.07,75,57.14,-67.65,false,combinedRank×rs20,2.56,역효과
종합순위_1-5 + RS20_gte70,"combinedRank between [1,5] AND rs20 gte 70",10,cooldown,87,42,129,2.65,3.11,2.8,-0.46,1.97,1.58,54.76,0.65,-3.03,18.01,-11.18,88.1,80.95,80.95,61.9,-74.39,false,combinedRank×rs20,5.57,역효과
종합순위_1-5 + RS20_gte80,"combinedRank between [1,5] AND rs20 gte 80",5,cooldown,67,30,97,1.91,-0.89,1.04,2.8,1.67,0.85,40,-1.3,-3.4,10.61,-9.51,63.33,56.67,76.67,63.33,-63.62,true,combinedRank×rs20,2.56,역효과
종합순위_1-5 + RS20_gte80,"combinedRank between [1,5] AND rs20 gte 80",10,cooldown,52,26,78,1.67,2.57,1.97,-0.9,1.45,1.4,42.31,-2.16,-1.34,18.06,-12.84,73.08,69.23,80.77,69.23,-72.98,false,combinedRank×rs20,5.57,역효과
종합순위_1-5 + RS20_gte90,"combinedRank between [1,5] AND rs20 gte 90",5,cooldown,67,30,97,1.91,-0.89,1.04,2.8,1.67,0.85,40,-1.3,-3.4,10.61,-9.51,63.33,56.67,76.67,63.33,-63.62,true,combinedRank×rs20,2.56,역효과
